ID_Pedido;Unidades;Precio Unitario;Total Venta;Línea de Producto;Código de Producto;País;Territorio
1;30;100;3098,7;Classic Cars;S24_4620;France;EMEA
9;28;95,39;2670,92;Classic Cars;S24_4620;Spain;EMEA
9;86;100;10308,82;Classic Cars;S24_4620;Finland;EMEA
2;82;100;9788,34;Classic Cars;S24_4620;Spain;EMEA
10;60;82,42;4945,2;Classic Cars;S24_4620;USA;NA
3;31;100;3224,31;Trucks and Buses;S32_1268;Norway;EMEA
7;32;100;3667,52;Trucks and Buses;S32_1268;France;EMEA
3;43;96,31;4141,33;Trucks and Buses;S32_1268;Spain;EMEA
3;26;100;2829,58;Trucks and Buses;S32_1268;USA;NA
10;27;100;3068,55;Trucks and Buses;S32_1268;Finland;EMEA
1;24;100;2634,96;Trucks and Buses;S32_1268;Austria;EMEA
8;22;100;2436,72;Trucks and Buses;S32_1268;UK;EMEA
13;46;100;4607,36;Trucks and Buses;S32_1268;Spain;EMEA
3;37;97,27;3598,99;Trucks and Buses;S32_1268;France;EMEA
14;49;80,9;3964,1;Trucks and Buses;S32_1268;USA;NA
3;21;100;2244,9;Trucks and Buses;S32_1268;Singapore;APAC
8;25;100;2793;Trucks and Buses;S32_1268;USA;NA
1;37;100;4133,64;Trucks and Buses;S32_1268;USA;NA
11;45;86,68;3900,6;Trucks and Buses;S32_1268;Singapore;APAC
1;32;85,72;2743,04;Trucks and Buses;S32_1268;Australia;APAC
8;29;82,83;2402,07;Trucks and Buses;S32_1268;USA;NA
3;26;83,79;2178,54;Trucks and Buses;S32_1268;Sweden;EMEA
12;28;100;3155,04;Trucks and Buses;S32_1268;USA;NA
6;27;87,64;2366,28;Trucks and Buses;S32_1268;Canada;NA
11;20;98,18;1963,6;Trucks and Buses;S32_1268;USA;NA
1;44;100;4746,28;Trucks and Buses;S32_1268;USA;NA
3;42;100;6386,94;Trucks and Buses;S32_1268;Spain;EMEA
1;41;100;4428;Trucks and Buses;S32_1268;Spain;EMEA
1;26;100;4044,04;Trucks and Buses;S32_1268;USA;NA
6;26;100;2708,42;Trucks and Buses;S32_1268;USA;NA
1;52;100;5809,44;Trucks and Buses;S32_1268;Canada;NA
11;41;86,68;3553,88;Trucks and Buses;S32_1268;France;EMEA
8;20;92,9;1858;Motorcycles;S32_1374;USA;NA
6;22;100;2461,36;Motorcycles;S32_1374;Australia;APAC
1;23;100;2642,01;Motorcycles;S32_1374;Spain;EMEA
12;33;93,9;3098,7;Motorcycles;S32_1374;USA;NA
7;28;100;3244,36;Motorcycles;S32_1374;USA;NA
7;44;98,89;4351,16;Motorcycles;S32_1374;Norway;EMEA
5;46;79,91;3675,86;Motorcycles;S32_1374;Japan;Japan
7;21;100;2475,27;Motorcycles;S32_1374;Australia;APAC
1;41;100;4177,49;Motorcycles;S32_1374;Canada;NA
2;31;100;3282,28;Motorcycles;S32_1374;USA;NA
8;31;79,91;2477,21;Motorcycles;S32_1374;USA;NA
7;23;81,91;1883,93;Motorcycles;S32_1374;France;EMEA
12;37;98,89;3658,93;Motorcycles;S32_1374;USA;NA
2;26;100;2856,88;Motorcycles;S32_1374;Ireland;EMEA
5;24;79,91;1917,84;Motorcycles;S32_1374;USA;NA
7;47;100;5305,36;Motorcycles;S32_1374;USA;NA
11;45;63,91;2875,95;Motorcycles;S32_1374;USA;NA
2;55;100;6482,85;Motorcycles;S32_1374;Spain;EMEA
5;46;81,17;3733,82;Motorcycles;S32_1374;USA;NA
2;100;100;13153;Motorcycles;S32_1374;Finland;EMEA
3;74;100;12706,54;Motorcycles;S32_1374;France;EMEA
1;88;94,9;8351,2;Motorcycles;S32_1374;Singapore;Japan
1;98;100;9985,22;Motorcycles;S32_1374;USA;NA
2;90;100;9529,2;Motorcycles;S32_1374;Italy;EMEA
13;27;43,45;1173,15;Motorcycles;S32_2206;Philippines;Japan
17;31;44,66;1384,46;Motorcycles;S32_2206;France;EMEA
14;33;40,23;1327,59;Motorcycles;S32_2206;USA;NA
1;31;35,8;1109,8;Motorcycles;S32_2206;USA;NA
9;35;35,4;1239;Motorcycles;S32_2206;USA;NA
9;26;39,83;1035,58;Motorcycles;S32_2206;Australia;APAC
4;34;45,46;1545,64;Motorcycles;S32_2206;France;EMEA
1;46;32,99;1517,54;Motorcycles;S32_2206;Spain;EMEA
9;41;42,24;1731,84;Motorcycles;S32_2206;France;EMEA
2;43;39,43;1695,49;Motorcycles;S32_2206;France;EMEA
2;26;40,23;1045,98;Motorcycles;S32_2206;USA;NA
6;36;48,28;1738,08;Motorcycles;S32_2206;France;EMEA
4;20;32,59;651,8;Motorcycles;S32_2206;USA;NA
10;27;36,61;988,47;Motorcycles;S32_2206;USA;NA
1;37;41,03;1518,11;Motorcycles;S32_2206;USA;NA
4;24;42,24;1013,76;Motorcycles;S32_2206;Finland;EMEA
17;36;43,05;1549,8;Motorcycles;S32_2206;Germany;EMEA
5;29;38,22;1108,38;Motorcycles;S32_2206;USA;NA
3;28;100;4102,56;Motorcycles;S32_2206;USA;NA
5;29;100;3713,16;Motorcycles;S32_2206;France;EMEA
10;38;39,83;1513,54;Motorcycles;S32_2206;Spain;EMEA
1;96;48,28;4634,88;Motorcycles;S32_2206;France;EMEA
1;80;82,46;6596,8;Motorcycles;S32_2206;Spain;EMEA
11;82;44,56;3653,92;Motorcycles;S32_2206;USA;NA
2;60;40,23;2413,8;Motorcycles;S32_2206;UK;EMEA
11;35;47,62;1666,7;Trucks and Buses;S32_2509;Spain;EMEA
2;28;55,73;1560,44;Trucks and Buses;S32_2509;France;EMEA
13;45;51,95;2337,75;Trucks and Buses;S32_2509;USA;NA
7;24;45,99;1103,76;Trucks and Buses;S32_2509;Finland;EMEA
5;41;63,85;2617,85;Trucks and Buses;S32_2509;Finland;EMEA
14;48;45,99;2207,52;Trucks and Buses;S32_2509;Singapore;Japan
3;50;63,31;3165,5;Trucks and Buses;S32_2509;UK;EMEA
8;33;62,77;2071,41;Trucks and Buses;S32_2509;Spain;EMEA
8;32;43,29;1385,28;Trucks and Buses;S32_2509;USA;NA
9;27;60,06;1621,62;Trucks and Buses;S32_2509;USA;NA
4;35;55,19;1931,65;Trucks and Buses;S32_2509;USA;NA
3;23;54,11;1244,53;Trucks and Buses;S32_2509;USA;NA
7;35;48,7;1704,5;Trucks and Buses;S32_2509;Spain;EMEA
6;40;43,83;1753,2;Trucks and Buses;S32_2509;Singapore;APAC
7;35;47,62;1666,7;Trucks and Buses;S32_2509;USA;NA
3;31;55,19;1710,89;Trucks and Buses;S32_2509;USA;NA
10;50;46,53;2326,5;Trucks and Buses;S32_2509;USA;NA
7;40;57,9;2316;Trucks and Buses;S32_2509;USA;NA
1;38;45,45;1727,1;Trucks and Buses;S32_2509;Canada;NA
3;38;100;8844,12;Trucks and Buses;S32_2509;Norway;EMEA
3;40;60,6;2424;Trucks and Buses;S32_2509;USA;NA
1;33;46,53;1535,49;Trucks and Buses;S32_2509;USA;NA
3;36;100;6358,68;Trucks and Buses;S32_2509;France;EMEA
2;20;66,47;1329,4;Trucks and Buses;S32_2509;USA;NA
5;32;53,18;1701,76;Trucks and Buses;S32_2509;Spain;EMEA
3;36;62,77;2259,72;Trucks and Buses;S32_2509;Spain;EMEA
7;38;48,7;1850,6;Trucks and Buses;S32_2509;Spain;EMEA
6;11;43,83;482,13;Trucks and Buses;S32_2509;France;EMEA
4;49;65,87;3227,63;Trains;S32_3207;Spain;EMEA
1;27;63,38;1711,26;Trains;S32_3207;Belgium;EMEA
6;29;70,84;2054,36;Trains;S32_3207;USA;NA
16;42;74,57;3131,94;Trains;S32_3207;USA;NA
2;33;50,95;1681,35;Trains;S32_3207;Australia;APAC
7;44;53,44;2351,36;Trains;S32_3207;Singapore;Japan
6;22;64;1408;Trains;S32_3207;Italy;EMEA
1;48;50,95;2445,6;Trains;S32_3207;Spain;EMEA
1;33;54,68;1804,44;Trains;S32_3207;USA;NA
2;45;56,55;2544,75;Trains;S32_3207;USA;NA
6;20;52,82;1056,4;Trains;S32_3207;Ireland;EMEA
4;46;60,9;2801,4;Trains;S32_3207;Germany;EMEA
6;40;49,71;1988,4;Trains;S32_3207;Finland;EMEA
6;45;64,63;2908,35;Trains;S32_3207;USA;NA
9;36;59,65;2147,4;Trains;S32_3207;USA;NA
3;31;67,73;2099,63;Trains;S32_3207;USA;NA
17;46;50,33;2315,18;Trains;S32_3207;UK;EMEA
9;35;66,49;2327,15;Trains;S32_3207;Denmark;EMEA
2;28;100;5377,4;Trains;S32_3207;Norway;EMEA
9;31;84,71;2626,01;Trains;S32_3207;France;EMEA
14;27;100;4406,4;Trains;S32_3207;Spain;EMEA
1;22;100;4301,22;Trains;S32_3207;France;EMEA
11;30;99,55;2986,5;Trains;S32_3207;USA;NA
8;44;36,07;1587,08;Trains;S32_3207;Spain;EMEA
4;30;60,28;1808,4;Trains;S32_3207;Spain;EMEA
6;48;49,71;2386,08;Trains;S32_3207;USA;NA
7;45;75,63;3403,35;Trucks and Buses;S32_3522;Norway;EMEA
1;23;68,52;1575,96;Trucks and Buses;S32_3522;USA;NA
7;26;62,7;1630,2;Trucks and Buses;S32_3522;Spain;EMEA
7;28;60,76;1701,28;Trucks and Buses;S32_3522;USA;NA
4;49;58,18;2850,82;Trucks and Buses;S32_3522;Singapore;Japan
5;49;54,94;2692,06;Trucks and Buses;S32_3522;Austria;EMEA
12;29;74,98;2174,42;Trucks and Buses;S32_3522;UK;EMEA
4;49;64,64;3167,36;Trucks and Buses;S32_3522;USA;NA
7;39;54,94;2142,66;Trucks and Buses;S32_3522;France;EMEA
2;36;58,82;2117,52;Trucks and Buses;S32_3522;Canada;NA
7;39;62,05;2419,95;Trucks and Buses;S32_3522;Singapore;APAC
12;30;73,04;2191,2;Trucks and Buses;S32_3522;USA;NA
5;44;69,16;3043,04;Trucks and Buses;S32_3522;USA;NA
2;20;61,41;1228,2;Trucks and Buses;S32_3522;Japan;Japan
5;21;63,35;1330,35;Trucks and Buses;S32_3522;Australia;APAC
12;36;77,57;2792,52;Trucks and Buses;S32_3522;USA;NA
7;32;71,75;2296;Trucks and Buses;S32_3522;Sweden;EMEA
2;36;73,04;2629,44;Trucks and Buses;S32_3522;France;EMEA
10;34;56,24;1912,16;Trucks and Buses;S32_3522;Canada;NA
4;48;100;8209,44;Trucks and Buses;S32_3522;USA;NA
4;33;73,69;2431,77;Trucks and Buses;S32_3522;USA;NA
5;31;100;3139,99;Trucks and Buses;S32_3522;Spain;EMEA
2;36;100;5669,64;Trucks and Buses;S32_3522;Spain;EMEA
3;25;100;3160,25;Trucks and Buses;S32_3522;Australia;APAC
8;48;100;6799,68;Trucks and Buses;S32_3522;USA;NA
5;54;69,16;3734,64;Trucks and Buses;S32_3522;Canada;NA
2;44;61,41;2702,04;Trucks and Buses;S32_3522;Spain;EMEA
5;33;72,92;2406,36;Vintage Cars;S32_4289;Italy;EMEA
11;29;72,23;2094,67;Vintage Cars;S32_4289;Australia;APAC
6;49;57,1;2797,9;Vintage Cars;S32_4289;Spain;EMEA
1;20;81,86;1637,2;Vintage Cars;S32_4289;Belgium;EMEA
12;31;73,61;2281,91;Vintage Cars;S32_4289;USA;NA
10;39;59,16;2307,24;Vintage Cars;S32_4289;Japan;Japan
12;20;66,04;1320,8;Vintage Cars;S32_4289;Australia;APAC
6;34;77,73;2642,82;Vintage Cars;S32_4289;Canada;NA
7;50;61,22;3061;Vintage Cars;S32_4289;USA;NA
2;40;79,11;3164,4;Vintage Cars;S32_4289;Spain;EMEA
12;28;63,97;1791,16;Vintage Cars;S32_4289;France;EMEA
4;50;81,86;4093;Vintage Cars;S32_4289;Norway;EMEA
7;28;79,8;2234,4;Vintage Cars;S32_4289;Ireland;EMEA
10;46;66,04;3037,84;Vintage Cars;S32_4289;USA;NA
2;24;59,16;1419,84;Vintage Cars;S32_4289;UK;EMEA
5;24;81,17;1948,08;Vintage Cars;S32_4289;Italy;EMEA
3;39;59,16;2307,24;Vintage Cars;S32_4289;Spain;EMEA
7;40;44,51;1780,4;Vintage Cars;S32_4289;USA;NA
2;49;72,33;3544,17;Vintage Cars;S32_4289;Australia;APAC
4;88;82,26;7238,88;Vintage Cars;S32_4289;France;EMEA
8;70;100;7837,9;Vintage Cars;S32_4289;USA;NA
4;22;67,41;1483,02;Vintage Cars;S32_4289;France;EMEA
6;124;77,73;9638,52;Vintage Cars;S32_4289;USA;NA
7;52;61,22;3183,44;Vintage Cars;S32_4289;Italy;EMEA
16;31;100;3669,78;Motorcycles;S32_4485;Philippines;Japan
3;25;86,74;2168,5;Motorcycles;S32_4485;France;EMEA
17;30;89,8;2694;Motorcycles;S32_4485;USA;NA
4;27;100;3251,34;Motorcycles;S32_4485;USA;NA
12;23;100;2347,15;Motorcycles;S32_4485;USA;NA
12;34;100;3920,88;Motorcycles;S32_4485;Australia;APAC
7;22;100;2514,6;Motorcycles;S32_4485;France;EMEA
4;42;85,72;3600,24;Motorcycles;S32_4485;Spain;EMEA
12;37;100;4040,03;Motorcycles;S32_4485;France;EMEA
5;30;100;3336,9;Motorcycles;S32_4485;France;EMEA
5;27;100;3113,64;Motorcycles;S32_4485;USA;NA
9;25;100;2832;Motorcycles;S32_4485;France;EMEA
7;34;97,97;3330,98;Motorcycles;S32_4485;USA;NA
13;38;100;4304,64;Motorcycles;S32_4485;USA;NA
4;26;100;2600,26;Motorcycles;S32_4485;USA;NA
7;38;100;4382,16;Motorcycles;S32_4485;Finland;EMEA
3;50;84,7;4235;Motorcycles;S32_4485;Norway;EMEA
8;22;100;2626,8;Motorcycles;S32_4485;USA;NA
4;32;100;5026,56;Motorcycles;S32_4485;USA;NA
4;31;71,02;2201,62;Motorcycles;S32_4485;Austria;EMEA
5;40;100;4326,8;Motorcycles;S32_4485;Spain;EMEA
3;44;100;6850,36;Motorcycles;S32_4485;USA;NA
15;82;100;9403,76;Motorcycles;S32_4485;France;EMEA
12;90;48,98;4408,2;Motorcycles;S32_4485;USA;NA
5;90;100;10378,8;Motorcycles;S32_4485;UK;EMEA
6;39;40,15;1565,85;Vintage Cars;S50_1341;Italy;EMEA
12;49;50,62;2480,38;Vintage Cars;S50_1341;Australia;APAC
7;27;50,19;1355,13;Vintage Cars;S50_1341;Spain;EMEA
1;34;36,66;1246,44;Vintage Cars;S50_1341;USA;NA
1;20;41,02;820,4;Vintage Cars;S50_1341;Spain;EMEA
13;48;51,93;2492,64;Vintage Cars;S50_1341;USA;NA
1;29;38,4;1113,6;Vintage Cars;S50_1341;USA;NA
11;43;41,02;1763,86;Vintage Cars;S50_1341;Japan;Japan
13;41;46,26;1896,66;Vintage Cars;S50_1341;Australia;APAC
7;41;35,35;1449,35;Vintage Cars;S50_1341;Canada;NA
8;36;51,93;1869,48;Vintage Cars;S50_1341;USA;NA
3;49;37,97;1860,53;Vintage Cars;S50_1341;Spain;EMEA
13;38;45,39;1724,82;Vintage Cars;S50_1341;France;EMEA
5;33;51,93;1713,69;Vintage Cars;S50_1341;Norway;EMEA
1;26;48,44;1259,44;Vintage Cars;S50_1341;Germany;EMEA
11;47;43,64;2051,08;Vintage Cars;S50_1341;USA;NA
3;34;47,57;1617,38;Vintage Cars;S50_1341;UK;EMEA
7;34;51,93;1765,62;Vintage Cars;S50_1341;Italy;EMEA
4;40;50,62;2024,8;Vintage Cars;S50_1341;Spain;EMEA
8;40;82,21;3288,4;Vintage Cars;S50_1341;USA;NA
3;33;82,59;2725,47;Vintage Cars;S50_1341;Australia;APAC
5;98;65,8;6448,4;Vintage Cars;S50_1341;France;EMEA
1;54;100;6422,76;Vintage Cars;S50_1341;USA;NA
5;49;36,66;1796,34;Vintage Cars;S50_1341;France;EMEA
7;112;35,35;3959,2;Vintage Cars;S50_1341;USA;NA
8;74;51,93;3842,82;Vintage Cars;S50_1341;Italy;EMEA
7;33;100;3705,24;Trucks and Buses;S50_1392;Spain;EMEA
3;27;100;2843,91;Trucks and Buses;S50_1392;USA;NA
9;46;100;6176,42;Trucks and Buses;S50_1392;USA;NA
3;44;100;5500,44;Trucks and Buses;S50_1392;Finland;EMEA
1;26;100;3220,1;Trucks and Buses;S50_1392;Finland;EMEA
10;48;94,92;4556,16;Trucks and Buses;S50_1392;Singapore;Japan
9;23;100;3114,89;Trucks and Buses;S50_1392;Italy;EMEA
4;45;100;4948,2;Trucks and Buses;S50_1392;Spain;EMEA
4;49;100;5161,17;Trucks and Buses;S50_1392;USA;NA
5;28;94,92;2657,76;Trucks and Buses;S50_1392;USA;NA
9;37;100;3983,05;Trucks and Buses;S50_1392;Ireland;EMEA
7;34;100;3974,94;Trucks and Buses;S50_1392;Germany;EMEA
3;22;100;2928,42;Trucks and Buses;S50_1392;Spain;EMEA
2;29;100;3054,57;Trucks and Buses;S50_1392;Singapore;APAC
3;34;98,39;3345,26;Trucks and Buses;S50_1392;USA;NA
12;38;100;4310,72;Trucks and Buses;S50_1392;USA;NA
6;41;100;4983,14;Trucks and Buses;S50_1392;USA;NA
3;42;100;4618,32;Trucks and Buses;S50_1392;USA;NA
12;28;100;3403,12;Trucks and Buses;S50_1392;Denmark;EMEA
4;38;100;5190,42;Trucks and Buses;S50_1392;Norway;EMEA
8;23;100;3141,57;Trucks and Buses;S50_1392;France;EMEA
8;31;71,4;2213,4;Trucks and Buses;S50_1392;Spain;EMEA
2;46;100;4896,7;Trucks and Buses;S50_1392;France;EMEA
10;48;56,55;2714,4;Trucks and Buses;S50_1392;USA;NA
13;29;100;3087,05;Trucks and Buses;S50_1392;Spain;EMEA
4;46;100;5692,96;Trucks and Buses;S50_1392;France;EMEA
3;52;100;6921,72;Trucks and Buses;S50_1392;Spain;EMEA
2;18;100;1895,94;Trucks and Buses;S50_1392;France;EMEA
2;32;53,31;1705,92;Trains;S50_1514;Spain;EMEA
11;21;49,21;1033,41;Trains;S50_1514;Singapore;Japan
4;46;69,12;3179,52;Trains;S50_1514;USA;NA
14;42;49,79;2091,18;Trains;S50_1514;USA;NA
13;31;57,41;1779,71;Trains;S50_1514;Spain;EMEA
5;38;66,78;2537,64;Trains;S50_1514;Singapore;Japan
4;38;64,44;2448,72;Trains;S50_1514;Italy;EMEA
15;20;48,62;972,4;Trains;S50_1514;USA;NA
7;46;62,09;2856,14;Trains;S50_1514;USA;NA
15;30;65,61;1968,3;Trains;S50_1514;France;EMEA
4;30;68,54;2056,2;Trains;S50_1514;Ireland;EMEA
2;43;52,14;2242,02;Trains;S50_1514;Germany;EMEA
4;49;63,85;3128,65;Trains;S50_1514;Finland;EMEA
4;43;56,82;2443,26;Trains;S50_1514;USA;NA
7;37;66,78;2470,86;Trains;S50_1514;USA;NA
1;35;55,07;1927,45;Trains;S50_1514;USA;NA
15;34;60,34;2051,56;Trains;S50_1514;UK;EMEA
7;38;61,51;2337,38;Trains;S50_1514;Denmark;EMEA
7;44;100;5932,96;Trains;S50_1514;Norway;EMEA
6;21;100;2296,77;Trains;S50_1514;USA;NA
17;44;100;6490,88;Trains;S50_1514;Spain;EMEA
4;25;64,93;1623,25;Trains;S50_1514;France;EMEA
9;24;58,58;1405,92;Trains;S50_1514;Japan;Japan
10;38;60,06;2282,28;Trains;S50_1514;Spain;EMEA
3;45;100;8977,05;Trains;S50_1514;France;EMEA
4;102;63,85;6512,7;Trains;S50_1514;USA;NA
14;34;82,99;2821,66;Motorcycles;S50_4713;Philippines;Japan
1;44;74,85;3293,4;Motorcycles;S50_4713;France;EMEA
15;44;96;4224;Motorcycles;S50_4713;USA;NA
2;38;81,36;3091,68;Motorcycles;S50_4713;USA;NA
10;31;71,6;2219,6;Motorcycles;S50_4713;USA;NA
10;48;80,55;3866,4;Motorcycles;S50_4713;Australia;APAC
5;21;93,56;1964,76;Motorcycles;S50_4713;France;EMEA
2;40;66,72;2668,8;Motorcycles;S50_4713;Spain;EMEA
10;40;80,55;3222;Motorcycles;S50_4713;France;EMEA
3;50;77,29;3864,5;Motorcycles;S50_4713;France;EMEA
3;20;68,34;1366,8;Motorcycles;S50_4713;USA;NA
7;48;72,41;3475,68;Motorcycles;S50_4713;France;EMEA
5;47;89,5;4206,5;Motorcycles;S50_4713;USA;NA
11;21;70,78;1486,38;Motorcycles;S50_4713;USA;NA
2;39;78,92;3077,88;Motorcycles;S50_4713;USA;NA
5;44;80,55;3544,2;Motorcycles;S50_4713;Finland;EMEA
1;28;88,68;2483,04;Motorcycles;S50_4713;Norway;EMEA
6;45;77,29;3478,05;Motorcycles;S50_4713;USA;NA
5;20;100;3657,8;Motorcycles;S50_4713;USA;NA
3;38;100;4682,36;Motorcycles;S50_4713;Austria;EMEA
4;26;100;3937,7;Motorcycles;S50_4713;France;EMEA
2;88;100;9968,64;Motorcycles;S50_4713;USA;NA
8;98;100;10813,32;Motorcycles;S50_4713;France;EMEA
13;44;100;6982,36;Motorcycles;S50_4713;USA;NA
3;62;68,34;4237,08;Motorcycles;S50_4713;UK;EMEA
5;41;70,67;2897,47;Ships;S700_1138;Denmark;EMEA
14;25;76,67;1916,75;Ships;S700_1138;Austria;EMEA
5;31;60;1860;Ships;S700_1138;UK;EMEA
2;41;64;2624;Ships;S700_1138;USA;NA
1;43;64,67;2780,81;Ships;S700_1138;Spain;EMEA
12;43;75,34;3239,62;Ships;S700_1138;Sweden;EMEA
3;24;76;1824;Ships;S700_1138;Spain;EMEA
3;21;54;1134;Ships;S700_1138;USA;NA
9;23;64,67;1487,41;Ships;S700_1138;Spain;EMEA
3;38;74,67;2837,46;Ships;S700_1138;France;EMEA
15;31;62,67;1942,77;Ships;S700_1138;USA;NA
3;36;70,67;2544,12;Ships;S700_1138;USA;NA
6;36;71,34;2568,24;Ships;S700_1138;USA;NA
4;34;62;2108;Ships;S700_1138;Canada;NA
7;21;65,34;1372,14;Ships;S700_1138;Belgium;EMEA
9;45;78,67;3540,15;Ships;S700_1138;Canada;NA
4;26;75,34;1958,84;Ships;S700_1138;USA;NA
3;50;54;2700;Ships;S700_1138;UK;EMEA
2;41;62;2542;Ships;S700_1138;France;EMEA
1;39;60;2340;Ships;S700_1138;Sweden;EMEA
5;22;100;2816,44;Ships;S700_1138;Japan;Japan
11;46;76,67;3526,82;Ships;S700_1138;Spain;EMEA
14;44;100;4627,92;Ships;S700_1138;Finland;EMEA
1;25;77,34;1933,5;Ships;S700_1138;USA;NA
1;39;66,67;2600,13;Ships;S700_1138;USA;NA
6;74;71,34;5279,16;Ships;S700_1138;USA;NA
7;31;100;3312,97;Planes;S700_1691;Italy;EMEA
13;47;82,21;3863,87;Planes;S700_1691;Australia;APAC
8;24;77,64;1863,36;Planes;S700_1691;Spain;EMEA
2;36;100;3945,96;Planes;S700_1691;USA;NA
2;48;100;4954,08;Planes;S700_1691;Spain;EMEA
14;28;98,65;2762,2;Planes;S700_1691;USA;NA
2;48;83,12;3989,76;Planes;S700_1691;USA;NA
12;21;78,55;1649,55;Planes;S700_1691;Japan;Japan
14;25;100;2534,75;Planes;S700_1691;Australia;APAC
8;25;100;2580,25;Planes;S700_1691;Canada;NA
9;31;91,34;2831,54;Planes;S700_1691;USA;NA
4;40;84,03;3361,2;Planes;S700_1691;Spain;EMEA
14;32;89,51;2864,32;Planes;S700_1691;France;EMEA
6;24;83,12;1994,88;Planes;S700_1691;Norway;EMEA
2;42;100;4296,6;Planes;S700_1691;Germany;EMEA
12;21;100;2224,95;Planes;S700_1691;USA;NA
4;34;82,21;2795,14;Planes;S700_1691;UK;EMEA
8;27;100;2762,1;Planes;S700_1691;Italy;EMEA
5;30;88,6;2658;Planes;S700_1691;Spain;EMEA
9;39;100;5043,87;Planes;S700_1691;USA;NA
4;20;60,54;1210,8;Planes;S700_1691;Australia;APAC
6;74;81,87;6058,38;Planes;S700_1691;France;EMEA
2;92;100;20133,2;Planes;S700_1691;USA;NA
6;47;87,69;4121,43;Planes;S700_1691;France;EMEA
8;22;100;2270,62;Planes;S700_1691;USA;NA
9;46;91,34;4201,64;Planes;S700_1691;Italy;EMEA
12;29;70,15;2034,35;Ships;S700_1938;Denmark;EMEA
6;38;79,68;3027,84;Ships;S700_1938;Singapore;Japan
3;32;97;3104;Ships;S700_1938;Spain;EMEA
9;43;84,01;3612,43;Ships;S700_1938;USA;NA
8;31;87,48;2711,88;Ships;S700_1938;Spain;EMEA
3;29;100;3013,97;Ships;S700_1938;USA;NA
10;31;88,34;2738,54;Ships;S700_1938;Spain;EMEA
10;30;94,4;2832;Ships;S700_1938;USA;NA
2;50;94,4;4720;Ships;S700_1938;USA;NA
10;40;80,55;3222;Ships;S700_1938;France;EMEA
4;23;97;2231;Ships;S700_1938;Belgium;EMEA
7;26;88,34;2296,84;Ships;S700_1938;UK;EMEA
13;40;100;4157,2;Ships;S700_1938;USA;NA
14;21;100;2146,2;Ships;S700_1938;Belgium;EMEA
2;43;86,61;3724,23;Ships;S700_1938;USA;NA
5;29;71,89;2084,81;Ships;S700_1938;Italy;EMEA
10;38;91,81;3488,78;Ships;S700_1938;UK;EMEA
2;23;76,22;1753,06;Ships;S700_1938;Denmark;EMEA
7;20;100;3469,2;Ships;S700_1938;Denmark;EMEA
9;36;70,3;2530,8;Ships;S700_1938;USA;NA
4;28;100;2924,32;Ships;S700_1938;Spain;EMEA
2;44;100;4496,8;Ships;S700_1938;Japan;Japan
1;49;100;6397,44;Ships;S700_1938;USA;NA
5;32;80,55;2577,6;Ships;S700_1938;France;EMEA
13;68;100;7067,24;Ships;S700_1938;USA;NA
16;30;100;3177,3;Ships;S700_2047;Italy;EMEA
7;29;94,14;2730,06;Ships;S700_2047;Austria;EMEA
8;22;85,99;1891,78;Ships;S700_2047;USA;NA
11;26;100;2612,48;Ships;S700_2047;USA;NA
9;32;91,43;2925,76;Ships;S700_2047;Finland;EMEA
5;29;100;2940,02;Ships;S700_2047;Sweden;EMEA
8;34;96,86;3293,24;Ships;S700_2047;France;EMEA
5;24;99,57;2389,68;Ships;S700_2047;UK;EMEA
2;24;90,52;2172,48;Ships;S700_2047;Spain;EMEA
4;33;88,71;2927,43;Ships;S700_2047;USA;NA
8;26;100;2659,54;Ships;S700_2047;USA;NA
4;40;95,95;3838;Ships;S700_2047;USA;NA
13;44;94,14;4142,16;Ships;S700_2047;Spain;EMEA
5;24;90,52;2172,48;Ships;S700_2047;USA;NA
2;20;94,14;1882,8;Ships;S700_2047;Canada;NA
11;34;100;3477,86;Ships;S700_2047;Germany;EMEA
5;34;97,76;3323,84;Ships;S700_2047;USA;NA
13;45;93,24;4195,8;Ships;S700_2047;UK;EMEA
9;41;100;4156,58;Ships;S700_2047;Italy;EMEA
15;55;71,25;3918,75;Ships;S700_2047;Japan;Japan
3;23;100;2352,67;Ships;S700_2047;USA;NA
14;24;45,39;1089,36;Ships;S700_2047;Australia;APAC
15;32;84,41;2701,12;Ships;S700_2047;Finland;EMEA
13;58;85,76;4974,08;Ships;S700_2047;Spain;EMEA
7;36;100;3910,32;Ships;S700_2047;France;EMEA
5;92;87,8;8077,6;Ships;S700_2047;USA;NA
4;64;95,95;6140,8;Ships;S700_2047;Australia;APAC
9;34;100;3763,46;Planes;S700_2466;Italy;EMEA
15;24;100;2584,8;Planes;S700_2466;Australia;APAC
1;40;100;4427,6;Planes;S700_2466;USA;NA
4;26;82,77;2152,02;Planes;S700_2466;USA;NA
2;20;100;2353,4;Planes;S700_2466;Finland;EMEA
16;31;100;3431,39;Planes;S700_2466;USA;NA
1;22;87,75;1930,5;Planes;S700_2466;France;EMEA
1;42;100;4774,56;Planes;S700_2466;Philippines;Japan
14;26;99,72;2592,72;Planes;S700_2466;Japan;Japan
1;37;87,75;3246,75;Planes;S700_2466;USA;NA
10;38;88,75;3372,5;Planes;S700_2466;Canada;NA
11;35;100;3909,15;Planes;S700_2466;USA;NA
6;33;90,75;2994,75;Planes;S700_2466;Spain;EMEA
